txid,is_coinbase,input_count,output_count
8ce144c09da2e66a94f475cbebda39c5c0cb49d306c2d180fc96841796efbcdc,1,1,1
b10711e0f39d6f8a3638a099d28fb70ec1c59a318b026e341ef91260982f2dcd,1,1,1
a0ede25bc0c0ca5ebc51f69d554782e57238d9915b27f82bec804da789bcafd9,1,1,1
8194397336013be4770343e5c93455abedbe324666fd767c9f31102f7af69f24,1,1,1
a3544056c39be22b84099b599788fd8132300999a2783c80af472075c234f912,1,1,1
c10bdd9d0599fbe6e36653ec09176cac83c6e499a55592ac62f0153a4f9663d8,1,1,1
03cb96900693a9de9ed63e9b40efa54d5717f8c94607c9c875f545a9f5517b05,1,1,1
e2ce11cfe4162d88347262841e9cb5f1fa2fa6abd8f9a26d4d91d85e9ef4726f,1,1,1
ea6195b5f73da179261ff356536dcf8db78096bc5c1e048d071e52121d49c57b,1,1,1
81b436dd80442ed552e36c5e02f75862404ea2e5db591ef2ba02362ada9647ad,1,1,1
9d8b1783a0d985a30201406722871eeb48883a4fb3fa80bb55c06038df8d746c,1,1,1
3701062be62913c74ecc3095e70736891ee3e5714af53718daf56ed436c30a87,1,1,1
7f49a5f3366bbeb8b66658df0dd7330fe289c12d09761816f2a946eaba267add,1,1,1
5889a7f8bbdaaad6bef9d568a27a430d4eb60750f9ef94fcffbba49581578b77,1,1,1
fcb021cb0a02ed5032b97ef2db5e66c67c38285956dab5294baf14078c0568e9,1,1,1
3b8ab8eab401025167574ef585c2135d6f54dde547d75307674aa854bbc8c668,1,1,1
3f48ddd137f019fddc607b2368c8231b6cae3184df5f9a2ea44c60eda58b8395,1,1,1
47040a453f9eeda76f870d5f3d6bb6e61ccb2cd24ec9a892b7ac1dadfabd8364,1,1,1
c7d09da78dbb9333ac16aae5ff267a7726b5c07867bf1cf20b6183415096dde3,1,1,1
f31ea902c012f14f741c318dca15af3b53c3bda9bec5cfef89f61a631b79407f,1,1,1
df64e385f1c0d40d81b54766478ccfb4256aa7b1773c69887e89bbe06844dfc3,1,1,1
96755abe3584acfec3b57ff50da44ec68482fd5635a906958869cf24134abd63,1,1,1
d4713853a31daeebd0d7582dc1b033b039db62183446e4d0149098300222d470,1,1,1
190ec0e9cb1c15b84824f0bdc7c5f2cf94e8186b5f58d4d8c2cbc0d7835d46df,1,1,1
d733e2195bd854e28baa1d0bf2551184e1dbcd96e1b71eb2e90400733723d2be,1,1,1
a32363cff5c5663ee7625ec038d78fedd2060a25782f67d0608b9558dce43963,1,1,1
f0fd0c7dcd26c837e55d4bb07638a10c1a33bcbf6f968101d909917fc01dc3b0,1,1,1
5c1d92e7aeaf5c1b79586f44fbd9ba5199f0ccd25aa99ec09fe2e7ecc8f380f9,1,1,1
1415e98024ffc168fa4d78cc82534e96ce473adaae18134782a0a82984954975,1,1,1
7242b388acbc0ffc05a8c50c2eb9c22d059a0db82bdd0071351a2804a4d20947,1,1,1
300bc4662e5e573fec5bc2433c2301aa920099f708767ec96ed09681f816e61f,1,1,1
7b34ee4ca9f01ad537a2e36731668fb73e8842c18564c27690abe5463dce3777,1,1,1
975c61fe874c8d7695f448bf589225ec902279d9ac21f1c43a03052910689332,1,1,1
b10def82b147c9acff52707a16f878506ed1ec5246a2fee4b50dc73586cba29c,1,1,1
dc7f99da0922345eb178eeba7510b81ae9f08963aa087ca7af01b3810171f43f,1,1,1
16b5a5cdf960a4dd822be1bab9c3cec43fb9524cca96006944347ca43d873cac,1,1,1
079cf9524b419b491cacc076423f18290f63f1e24ee67b87a92dddde82fc034f,1,1,1
09548672c43aa25def69fc7a7a0e1463ea7b671209ab1c0918e9fff9e1a2b4af,1,1,1
7fef48a33717c581dec108f76d53c6ed9f3d5c354ca83e02c64dbfa9b1a9026e,1,1,1
f72eee188d834179294d724b5e8b16620fef0963378cff5e7bcd7dac86e3503b,1,1,1
0d31eb988e57808e6918dde6a8e6acc19c6622fdeae1af0e132816ca4448d865,1,1,1
3b5237257da3efe8eb36276b37469f219f074bc9b5607aa970c6150a7242ec3d,1,1,1
40e3fb372376a018f43cd39ca7ad6a1a0104e988bd0b70428ffa94894659ec9c,1,1,1
6847c6128254b7f10a1fe0168efbd232d1793e9fc17be729bb153f1b31fc9216,1,1,1
af5b4c9417d05229355f0a7ca74fdb6f320b2182f61cfd5303c17ef3ef3436bc,1,1,1
ceb97d8e9e495ef6a0fdca97f78f7ac7811dd7b2b6b786dc8f0816874d5e6d24,1,1,1
c2da9f0a71a77aa727c2c0dd1e0798f697302dbc38814938d5338233f8480890,1,1,1
0030800bdbc219ac7089af0798459a209446750f7322a212b496bdfe842184cd,1,1,1
53faa3a83101c1648981b50df9de5d6facfb4f7c614623800ad9d3f38f1b8bf2,1,1,1
b18b8b4800ee32ea4433e60618c2322b8b4d2c9512d2c7d70e82b449205415e9,1,1,1
5f4fb51444bc0fef5106a83b2ed929323370bb23b94b3f87908351100fb89d5e,1,1,1
3e9b07de0da9f464829ea870439b931357dfbaa34dbb8a4ce6ecdead77ae9bc1,1,1,1
62d1e4c550cda986044de5d730fa6933180e29daff468f133509b61db437168a,1,1,1
9ab71740a3014a9f0756a6b603fb6f18296e816cf3fd80bc67b9afb0a1e6801b,1,1,1
a29ae012c453df9daee68740a884b11acde03b0c0ea3f3248887e3beb6695b5b,1,1,1
bd34e0476abb5a2b8d49ef1f1ea26e9bae6162035228b7dc34edeeacab53aa40,1,1,1
1837d8b7b8aa93cd49fe256f0aea81a70d781b9164b77544d99dc8d38e5de868,1,1,1
d347053c660613b5ab6700963c94eba2df557eae4434573e1429c014071b5756,1,1,1
e47741cc9eb5f7c91c86e253f2b05ba7576fb1347f874314bf6db3cc0280e5ed,1,1,1
17573dc4eed8e66e5f8b83395ce09fd8aa50eea51a3a0586f0655b41fe06eb19,1,1,1
0250a9caf09f36448089bc7900959817dff9501b6512110cbeae16fa50c5da1c,1,1,1
65b9a796af92c30f995011ff07cb8de737f1322e943bdce336a4e70317d5da19,1,1,1
633d885165f7a59d3223663308ce41d3f36eebc3862fce4897ce9c2180b229fa,1,1,1
d70351067d753ce7eb14be7757787abec81cfecee93a20f65ed0cbbafeefd330,1,1,1
81e1b4d46bd99a7bed77ef1c6aa1a4ee10acb7fc9b2b61841b2f116a39ef4cf0,1,1,1
1418319b11188f8692aa85e41e67bc7e04a3dd234ccb585afa0177a874c96cda,1,1,1
eee136c1ba8f9b76f31b8d049d6e373a331f20f0b00c02395ace5156b2ccaa20,1,1,1
5439c37c4c6dad4ad93b1d5598d57f1aace9d0f68b892236da903b3f136451a1,0,2,1
3e47dc1bbca28fcf4290fa824d8c402773e0465811e8b0eb33a13f9a904f7edb,1,1,1
bf6d1f4d6155853304ace4df4328e02ac7497fc4bb7ee129c080e6b03be2a4c6,1,1,1
3d84bffe18ab5f145aee829cd174e959fe8ffc596122d5e1819381c7045d693f,1,1,1
02d66006ed338fadc068ab4f06af867d6512b8675fb9141d23143ce271052817,1,1,1
3d46433b9c7cbb0345b88dc032273a8d41c9cfc4290712bdbf39a1374be55236,1,1,1
18687c2987f739b4afb377242751faae094bf517db58c1387b80397d3097d3e8,1,1,1
cb362ddd8816c5f280e9aabe33a485641075e556ac96816e1d631206a1641ff4,1,1,1
09ac9b8760eba9199ab764c348395ea4eedcddb2c8dc9cfa5b70159e043f9520,1,1,1
eaa82ef14c58bb5909350df6926ad9a23c5f59f75226670831412115d083412c,1,1,1
978fab1e24891ebbe196acabc8b7d64be4d67a81de91268374e17134b915580e,1,1,1
4ac8452db8815b56bb37f14b1251d52d14a9cef1e0519c16a5a67cb9507bca94,1,1,1
670ebd382379ffd751b0ef144f819223faac4af29c13cdc2bba71a092b2e8ec9,1,1,1
2a5726687859bb1ec8a8cfeac78db8fa16b5b1c31e85be9c9812dfed68df43ea,1,1,1
3a4d6313e6f76ed7d51b5fc8565eefa50aec7fefeb56b5fa0498cf7c5f3ab306,1,1,1
17e017e74707be1ef24ccdd7f15bc5edccbb407d455ff6307f373649caed12c6,1,1,1
a036fe7e74319bf123d1bf23164353aefca95cba47efe1565694e91bb0dab4e8,1,1,1
daf9ef728b9e8bdc41bf1e8cc6d34b097250bb52662ff42a1c6f56f33cbd9621,1,1,1
634ee14bdfe2bbeee3bfb082f751f1e0603a5735ac880b2e36f7445dfc161082,1,1,1
570f2d99e5590ca7dc6812930dfdbda651d0d8f95a9d230e8c51bc60acb29b0c,1,1,1
68b992960834c18da656e205f09ebbd59fca42566145ee400adb4834a0b4991d,1,1,1
5fe6030e8a649b3b3fb257303e89a06d6556226e24118b494f9ccbba06e96254,1,1,1
6f7cf9580f1c2dfb3c4d5d043cdbb128c640e3f20161245aa7372e9666168516,0,2,1
57daec256099dbb55e9f2012358b0123c5c0530b8cb82c12cab48031f129c793,1,1,1
312eacd1cf17e131b33a3ad35c89a517bbf640a9ae06fdcf7977d06941cb2cae,1,1,1
18b5175c94e667eb128038f273ba08676452f5c484b5d79bb757b701225cafeb,1,1,1
ec26539b7bd6c264efeb609b1159de4b78f27830f77027e9b4e5523b40e15d0f,1,1,1
2bd7e754ddc5416e579a9aa54f93e9aa53af3b9c0ac8194462b22856b806e15e,1,1,1
871372ea8106dc35f1fe45506d78a24d073ae0efaa5017b902dfc1d287741e79,1,1,1
b7b2b41bd7e219fe2d5543e196dc91d3fd72f1696a78f59a127ebcad9cb2bb3b,1,1,1
6d9633cefd02ff96e95cad1c59373cbb489e9017e54249ea2ac9e370d011ba78,1,1,1
4c645f958c36454b3c6aa22e1c9096cd79873cadf82131446c892921cb50f54c,1,1,1
24a58ff56246d86edf8119d0c03323e5332e165c4e88eafd9796bf2c963d8fb8,1,1,1
06c465c460692fe059efe40671863885785ea3907704af2b8d893ba5aefd157f,1,1,1
bba9efba08eaebe56f3ce26c388aba9dc558677a6cd46ee93654bd3094a1d534,1,1,1
a05d8568954356ac355e7433b992c7aac42529e85e0acbd11b349200fa291720,1,1,1
c0941c4d8ac40f707086943a31615983838a44eee953061512f2d141cad9c4b6,1,1,1
04916fa6032abc23bef344520843a7079047361c31a1187a5a0fbb53bbdf77a8,1,1,1
47e3078794901a499c4416873ad37cd47acbbf7b36bfeb2a8b469ced0e2d40a9,1,1,1
0c6af4d648111cfedc3a054fb7dd85cafaf1f9f49b68753580594ab07fd8d22c,1,1,1
71ec402380c6cb4495d1f3c64be339014bc0134d896f61a18996bb519e4a5f4c,1,1,1
eeb40b8863bf4af340083842cb8ddade36dde1dc9840406b52784aff923bc501,1,1,1
7cef5389d7cfa7ff8b009eb4c9fb2531e78377dbeba3cc3afc8cc5128fec0e22,1,1,1
8d678f9dc967ec84913e4e0b8779dc404ad19309e09fc57df0aa37f3f63ec239,1,1,1
3ea06ee850efdfe56068e643ef9238ec49dadc333c49c43bfccc248577d0d1c9,1,1,1
9dda78aabc54a575174ca4fe89eb79c6760d7bdcf669e70f0c6ab3705a0b70d4,1,1,1
52b9d1bd1bda273869d0442d41b3244d45ef7f0a386b313dd56debf9485cb1fa,1,1,1
e2d39def68d039444be01a3efcec099bd35eae77d77ebd67698bb7b94a40d7d4,1,1,1
0de403b33004fd1f8dd9e7ad35417c07f5e7cfc6824b0e27e877a0bc492ae8fc,1,1,1
d55bab37c8b69e894032f5db2b1ccb6285e745949084e274a739919a1695cff5,1,1,1
f45b2c9482d868a6f40c6fda166cea27c3c5e5c4e6eaa1e809a024e2bc5ada4f,1,1,1
20e5895b437c56b1c42f34fc1a2a280dd9a4b339b3ee1b89ec87d3e2cb3ec1d8,1,1,1
9ce098a623e47776b7392c9ff0f30f6a32fc91fee1b34b348ed012ebc358fd2a,1,1,1
a19280f07c87c17f64c3cb123343786277a72bd36332b89cdc2ddafbadd3ae2b,1,1,1
b0fd9f6c36a23fb37a0cd82f23767d02e675a5ce5899c21b2c8fa6a81da4b6a8,1,1,1
abe8207237d28324ebee3f176fb07dece9bb441d832d98271d94c7e13bf9233e,1,1,1
dc8bb7e1af0ba2895699b6716d15c5429f3a717c2de8193e3a957ba0aee56acb,1,1,1
a21f53c4457aacf4a3403e8e8dc97745379970148ac1448c15cb8cac8006af4e,1,1,1
fdb086ee0237a3b1f85a4a5181952081f06abd8b4337f2a5b4dcaa71522bd992,1,1,1
86aef95da1e14e635e802e1b8af7bdde3e6a992b89418665fad22d0d59e9d28d,1,1,1
3e3946e76ac0b59a432fc789fd7888b100a50b39ff2f6aa8a45892e9ebb88d21,1,1,1
a58181beead631b49c6f87569aa3a1cd516f7019eae250213461a801517625f2,1,1,1
bd6925db4de3f2512cf137fa5d50554a6aa7c896f0a89c1ba6d8ce9af82570de,1,1,1
0aa75aafb5b4bacc5497f6402a6bc3307d2cb77ae977642b1e222b61fbb2510d,1,1,1
c23945b5e7275f721d034eeef52021bb1865b2ec748f6fc63830bc2cc548b816,1,1,1
84c0f854414d644397bd06b36003bf87fd57f24692cfd2b2e28cd1e9141680fc,1,1,1
43f440c49de6de50c2d09b459d087828d5115f40d81ccb4119a3119c7ff478f6,1,1,1
c5a52ff7d65f2561d4984775265cb109285be6070b3fde31c846c44d8f0c1b66,1,1,1
792dc28a543efca217374b4a802e0c88506fde8bc7bbffba4890b2726e126009,1,1,1
330d3cff164f1e6f9900315dd2c8a52cf88f1572f0a7f367fca0b65442918839,1,1,1
e770e0eff7a0b0b7ec298b467ac79b0e967be0861304a34d8eb06e4d7726d205,1,1,1
6a78211e4a48023211a5b736b6096347f3a1f5d751659f91228d34b2ebd5664f,1,1,1
98177a2614e065742252dbe4a0b46febc8527a5996224ac8ce07fb29aa013c55,1,1,1
4313ae9c4ec7155b35e75a44dd6d14d67df5de94b2ba13ddcf0593851242606a,1,1,1
cc7d84b9828ddd7f4a31846cb80fd1fa0e13df22cca904db9a9d22221f6565dd,1,1,1
b30e0f7d573a5247957dd5cd2bface78d453fb2d1a3d83e87fad06a8bb036d96,1,1,1
af43fe221eef93a4b4e7dc86f2face1de956ef8d041123804e409716bdcaa5ed,1,1,1
34e34f49f383939bff4725edb9e6f3e8e05bd295a01a2dc17b1cdbda4d7f8ce2,1,1,1
470d7a126a332290d7530fa5ae9c6615b5ad0ea2a2d52c0a80ef536c91632fa7,1,1,1
af4b9e2291e1360d7ff1d9bbd49eb7f40e069d659c589e835e1bc8b33749ece0,1,1,1
0b5fe307d48f43967ac786142db01e99314d275e78e995fc9f778c248e6194ac,1,1,1
ca68250566bf272a6c9aa65c5c9404baaf20ae594faaa7e0d2720ba3c1c27da0,1,1,1
f1b0c128d1d87eaa524d67dafb5cd86fbda67cb32d823264e677b816f21051f6,1,1,1
8ba53ea7e5a2c1824cafef16d6dbeac4c62713e1147108de03afcc7464a383f3,1,1,1
a1a84427f79d587a41890811c21c1733538b5f8f8ee7450160bd5faa169bdec7,1,1,1
11159855022d25c7d8df81c0b61255ac0a72cea3ea3ff7685b55522821481d0c,1,1,1
1e1481dd3fbbd51a635b6f3b93c5ad8e1f5e763297a094780c8512986da2e9b9,1,1,1
8f77041772a4d9cb93cbb57f0ab274413386feb6f2572060d57163e5457eaa09,1,1,1
664c809efb6f90980f741f909bc3413f2eaaad15df0ebf065eb8c32d39987c99,1,1,1
e5d263abd86ec2c2100c1857d69e504657385bd7ca192921d8134af2bedf58af,1,1,1
657503bcf2bafc423cf2c3d2aec559e98cacedcbe0427460e6f5b4d1e3b02cf1,1,1,1
adac28d09489b5327e2539c1b45dea7cba4a1b346e7bab42444222b1cafe92a4,1,1,1
cdf46f6d9d4bb38ea7c49767bf4bdc9f2316a19d0e5a34000900f9c42bd825d8,1,1,1
b6c5e7358116010ec0d19032d3b9ed053c569eec250835cedc459de3eae2bb8a,1,1,1
5b340f8c400f59467ecbda0c7f43bdba6e021668424949a02eff377b17b04448,1,1,1
1b999398694feaa6c2d583d512bbe99db1fd110e7f2cffa149e08cad5f0f645f,1,1,1
4107bba48b61d7a1b19d9fceb836479de08f5c5af0c0b42a171ef5c022f228eb,1,1,1
a10158328253cd56bc10095d6bfe91f286dd2f634be0fc05f9171c8e188b0d8a,1,1,1
6477f24bbc573964f3840ecd692cff994f829ef839118926651daaf8b56e7760,1,1,1
38f28bf4ad7118fa0145ba1425ebf6b1559856e3e9eae603966dd20b8bc9a48e,1,1,1
84a2c2f6c3a6272b41893a313bef584ee6d0aa3afa34203b5a42dfbc55d2352f,1,1,1
6b272b55dabc0c54fd2f190ccd07d7b86d9de04a8ee8721638fd1bc29b8d67a7,1,1,1
07fba96c6d8a2d8782ffce6cf528a00097986da2c32535b47a276b52a20adffa,1,1,1
e1b3de1de2b276e51fb7b662efb7131c451c9728a22da9be538e66e801becfb7,1,1,1
6895db7ca5c144c7fa264c8529b4372cbe6aaf6497a14afba33594ab1a4410c9,1,1,1
d027a9f372bdefd8178314ca9139f721e44df43412009457fd9b09f52dae66c5,1,1,1
9cad34944886dca0e8e88ec2e2a508fb6da1789f6cbaeffdc3668d560d8062bf,1,1,1
5dfac83c6969b841506ba52480f150e4b978327de8fce5c551e5aafeefa0af18,1,1,1
1704b85b190683be893af88515c6f3900aaef4c02067112f1d0d50fb39aa0999,1,1,1
dc03b4bff985848382b9e703edf9df25f64534c3b1784991a8938d25bbcddd3e,1,1,1
a8987b44c876befc29e2c1e358effc17ae63c4adcba573d39e5c11a30372d8bf,1,1,1
818d4e526d9069e9aba5651a7a4417a4478959fc0e5a59f9a898e9435e485804,1,1,1
a5d8c25db574a6523e1f80a71c5c55f40507593a25dc406692f21e72e264a1fb,1,1,1
0e7b48c82b6753b9dc6ea597ec4b1c9fa2422c4a8c21b6691d0fed831e3a397b,1,1,1
749dae073371bbe5a1ddc5b127c1f7a6f81afe84740626570eed953cc5872401,1,1,1
6700d2bae7901897a00fae25044fb19c1f3c2dac07deac8a7ff5bff4efbb51d4,1,1,1
82146875ef6e7710bc1365ca1f4c83b46cb44d232b33bb430b7119777e49a8e1,1,1,1
e3e932f77eeaf47a09c6c61675276e8f356e8fc6d6a4f404ae6a966ebf864b53,1,1,1
4e7b39f97978a303d611147698fa5df474a1cef55e2e47ded6a31122171d8897,1,1,1
c94c78e59390e73db5ac863eaf50cb80053fb464fb3f3a8c0dcbc7a67b95ff0e,1,1,1
1250eb3d3c033248250a39a5df553be24ddc8a0e76d71b520904935a440fa225,1,1,1
fdd6c3c3cb3de7e8a68e920541befe5469084a68c68127f4ff595f67e05d7942,1,1,1
ad0de1501b73c69e7ca5ea4d033abd4c7e1bb261d7bb28cee25861e9fe02a068,1,1,1
16ce2f4b6ea02f6638d037815c195f216f9600724460a3f1f4c153a2e392e190,1,1,1
a5b6aad3ec7e4949973565960508eb1eb803d201dc73fd53e3f6079159a1bd41,1,1,1
49be42084d61986fa0a325f0406162a97eb8f2e395a4f24383b883fc0508ccb1,1,1,1
b64786cf628d74f9490aad0fdeccd974a1d7da30d3a90187c78275a393d52937,1,1,1
3c0023d96eb5f0673ea1e8297baae0f64a35a6ca93df63176b0c6cf59240fb77,1,1,1
aa653511d368baae692060b2554ddbfbf1efbd49167cb25c8213f327d4362d4e,1,1,1
f33490c99489c9e92b5dc532a2b673233cdca0e9b666c87d9c0edeada5b8fd38,1,1,1
284a4ecb86e143dad168e76c1c8a9a802faaa56545c289d736462994f21eb686,1,1,1
bdd70593b434db35414e96caa8026a79667c807395ba5b67edd26de66d1cd25b,1,1,1
b80c03e4b42c692281ed25ac616b2628210021746d0afe83af213bd072f04de7,1,1,1
d38501417cd959d1fead3bfa81b2cddcf68b5a35e610e802d4ce21efdfdb0a55,1,1,1
d40fc3ca7e3a920ee9db61ab9ddcf00cc52e96a6e41065db2bd93f61ffa12a6a,1,1,1
8c4dd475e2c4604e83b52334270d6b3738463c814cf8d1965982977abc75a8f0,1,1,1
67d57cd5c0ea4f919844bb981a306e7c4fcc9232d8179f34edaaa8fae7abd4af,1,1,1
ec260ddbf213aa67b82992a91085706067eec3b7b1b3874f90df2ecb74260458,1,1,1
59a07e38ab9e04bfe7a8277d1960b1407af81cb515d5f1df3431ed40eca1f135,1,1,1
e0c0bff8c446bea53766341ade4025003eb77299b8c3da2fa82cd06c9d7799fe,1,1,1
5c27fd414e4c9ef031482d6f6c1fea4de73613dc44163982f08d90697706645d,1,1,1
1a959426f24222d539abfd0b2918972f203810cf914d9697b3a815de18141f7c,1,1,1
d1aa3ca0641ccbd624097847c227448823f0b5d6eb8c0b047335c056886f9084,1,1,1
ad4e97a2eec8596d1a14ca2ff6b8c7ebba2fc60705601671cc65f30d390f26ee,1,1,1
d00f26134b9fbd2a92b863505667410a0319b79c7a72518cffba3a1728d67bd2,1,1,1
609cb081fc3c8fba496507ac33948de3ce6f145a6477181fbf817f82c69bbfaa,1,1,1
362f1da2f76d1096dae5c946cc7912189d4d6a5eb2cda130aabd6c618bb7dd71,1,1,1
d5ad2bcfca33dc1dd908a87a01dd605ee26cd81970c5ffac86a0e8b317a4b798,1,1,1
dab39d7c718626019f2bf22079cf8504a9c2a5af529205b794571ee0ae1950da,1,1,1
697888642a848cd90c3fd39336f19747571abfaba06e30c13468b0ec753833e9,1,1,1
c800e5cce29790efa8e07d666bcb48a6396d558dbae50d61096b01227b6ccbdb,1,1,1
ec0bd6a494c6946b6615048d4b082a8d59844c9b06953da681694f61c5dd81a6,1,1,1
2a88f8750845e0b6a86ccf42e4e0321fcd7e18f799f0e3f56356e4a85c978a1d,1,1,1
d6ad8c8bddc366fba7cf6917ebd9a9b2737b216fe894f2d30f856b7db6ffc9d9,1,1,1
c3f2f0eb5ccbbc2839bfa62f77fee492ad8d04a523c00ac24b9beed4732b3706,1,1,1
86fb2190ec4c8c988724db96feaa2bc55b373b0c2c86286b0626fd92264d29a2,1,1,1
d0d91fcd42f8cac2c1498947ebe09ed9ed13a7b1cbf1c7b2a68a56b85d2c864c,1,1,1
358688a97d456fa082d6bba91681445ffa54fb539afd5742809dc45d5b8bb7aa,1,1,1
23e2ddcb0a75b0fb2f1321bf86e2b6050aee538cef8a42423b2c86ec45d8762a,1,1,1
aecbf57160335e33419531cc91b641dd2ff8dbb07ec070fc856d2bd97e1d7d6a,1,1,1
f0bde99c59d8e59ca00bc636979e3b31d228183da970b4c69b8988a3fad3e195,1,1,1
fdf47435abf08e414ac5398f8ecba4acad57ce0e3c85ebfc3485c7b1624ef9ab,1,1,1
98deb09fc4d3d5a07b32ff16a47c29c2f21bd262e4d3c9253bfb50371a7c170b,1,1,1
8727eb9a871076420775a93fc141e309133394b4ae58d924c6c95670b7d3c782,1,1,1
d39f36f74a4853ecbac3104c4b8663b5e042715185c632a5480518c095d56116,1,1,1
84bc056f5987379f763ff998d598ffd9c11c0432151f221e505fdb28259ab1cd,1,1,1
07444389d2c5d91451b42926116023871e0e6f90e910215a4a468a100330ea5d,1,1,1
0ea978fa97b831ffb02ef81db0722dfe5cb6c3b5d555d9ec476882e03a023754,1,1,1
92011df6e7eb5254315fc695b23efb84d5352af12a1766bf5d3bafe489db469e,1,1,1
4e0c7429b03410234e029ee0cb38f9fdd13f28cc854dc6a8b9d9dc9d75537c69,1,1,1
85f5a0e051e02e3d4df287b8466a3638c442732b4051eff7746a8f9284274405,1,1,1
3b4fa5050b6c63831ae924805a3247ce5ec640523a70ad9d6da0a36a51c0fdff,1,1,1
fe8459c15da69f76acd83eb79c28fad313a08dd28453051f216d41d3fbf7ff55,1,1,1
d7969ac76bbf667dec3a3989febffd8ecddeb706b6554dc37aeb88e9611b16c2,1,1,1
beed13ca4198ca4512d62082a2e521288e6fb53f7c5effac5625047a5ca5fc6c,1,1,1
fa2d79be4f9dd000fd596aba2a9a062ccad4f7d0e8a9d98cd9c47f7e46538585,1,1,1
220bc0f62832470a1b88e668d85e0644ffe92573b01de17dc2d801170136c88f,1,1,1
3cc7f0c7b1a85f9ce1781dd76cd4880275ae739baec539474f14f876b47a648e,1,1,1
e4de50e888a0978a1acf770a67ca191ec651ce9b0852918f70bc166ffaa02c0f,1,1,1
25fa27b01c23b788a67a6f7044076992397b11181ed4577c46d1bf3f91989259,1,1,1
f478a9e1098e8d048be6b859472121d7e3c0d0ba59a7ff584b185c3dcc8fecf4,1,1,1
cc13b1faadebcec8921fd617fd8470d8911362d23790bcace2e8d800853fd8ac,1,1,1
6d60f589667778cc6e7c59ea0af29db97dd691386b64947b5abed69aaf151a27,1,1,1
7a71f571df4e043071244a7b49ad3e6321a74995a62338e1e27d12a70cb0ad09,1,1,1
dabcf01b5f3223c3414d0bcf4b0c9230f2d2ec6d10b0724f760ba231415486f9,1,1,1
9df40b6a26118df069659ba9df132c3171dbbd3cfe88718e859644ec75804c35,1,1,1
c2abeca18a8f63ae6099184205ff927ad79e1228a91dd810dd904f53f134c4b8,1,1,1
071221fdd1639bcb9b9d2aa9b6cce05e0511b69de862c13953261d6a6a462cb1,1,1,1
74e079947de6fe3c46f263d35a22a82a75b52d53f2aff8190cd2732429e1a4ab,1,1,1
528142b32cc3ada9240db552b43090b1b7efe63672b92476cc162826449f11d4,1,1,1
7c9b05865604479d11b1668f292c6d66c4e636ac4aaa7c1fbe0c42f4b223b6e1,1,1,1
3af22d6c1bfe8633f09307820affcc79cace1a39d9d3c7c5d1d4ff271bc1b63c,1,1,1
3ef208172ed0e3d4121a1640350277d5a61c6baa577ef26d51bd6b009732269c,1,1,1
37ec3f532eb4c95e636d2233aa6c23efff7e4b6427d9e41b134ef45cf86b7f3f,1,1,1
aab671fe9073655be38428228b6d1561afa195a66d1fce363a7fc55918921370,1,1,1
2e24a01d4401af1b7f1c51a685af5794fab8b4e21a79516ba2e4dc8651d382ec,1,1,1
d2e1de6c3648422ff8adfef39cc072912f26c011f5a4aff3c87c3336810dd868,1,1,1
e41d9c08bef9dc164bd527f3d85f0a2631ff481686b7aacda2eca8f10187aeee,1,1,1
b6c79a1d20ab448ae370578b9b73ab99c964ebe1be515e9d705620ab3abe9b4d,1,1,1
4b4642c2f07835ca1299b7085c08d8702d66e659ff8dde9e6091661834860b19,1,1,1
fa1c23eec89ddcc242748d2c7864eaa1ec9314f8a6fa261bac60019b5ff3364c,1,1,1
5fccad788f8a2bb7fe47c2bf83805e166f88b6ba9a6b5a49f238c988760c5f7a,1,1,1
4d9dc317a39e2bc9bb1b102090056a046c84c92c5988c897afa0d9be0dea6c79,1,1,1
e3ab08d4f8ed2b3b67702a4603a612b282248b85eaff680798d1f93b7863eb80,1,1,1
ef166d2a815faa7995e8476ea6a4cfd12322aeb75422a715bca33a709e4f9171,1,1,1
d0c2299abad8c970c945ebb0b7a9c99c184809d16bdb2ee40f08fa10624f28e6,1,1,1
63b2a36d6db20c3beedb183bc8d3e54749e4194d683a62f7f5ede1e408ccb2d8,1,1,1
ce824c3fead5f6f5f9e4d9f8e2e54c156814c565231c79070926bd8c51dea866,1,1,1
3ca77265fc69a1d21dff015b8fc253bee9efeab77e8d3f511edd4cd584dd9562,1,1,1
75e7b6ae4c82b47ec4ec201ebd00c9966e40f63bee5d8a996de9e9f87308d096,1,1,1
468340002803a8db9740ffd3a9af7a3d9bb278158acb5179a0e7d48dc0713b40,1,1,1
01fa154c187cd706072b9885c44b79339ed3acc1178b6c4bd2cf305305d30668,1,1,1
ecefd83baf5b7958440b32917e289d77cc0aa645a8e9e0b3a6fe7d95312c10c9,1,1,1
798f879062edcec1a770f3f8109d4849643698a71b6a46a564e21084ea21ae9f,1,1,1
507f58343e780b47345fd9247a45e58f543db79f96a5e0328ff9f4e373cc31bf,1,1,1
3e67f3f4a04b8bd0ac4dd33c2994b7db0a6851f66588e98f0fe8dbd51874b67a,1,1,1
4343cabbabcf5f693712e40bcc2790f703bdc1c42b729dd1d8806cc70d976ddb,1,1,1
896f2a0db78a20d5deccb8ff050b2cd9ba000000b342ae9d80701da030306fa3,1,1,1
62f9935f1317d33df5c864c6587f01d144466bc20c076eb8e4abf9c27387081c,1,1,1
